id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
251964,78,MissedShots,0.835999984741211,0.35700000762939454,0.1506980061531067,N&#039;Golo Kanté,a,751,OpenPlay,2018,RightFoot,9377,Watford,Chelsea,1,2,2018-12-26 19:30:00,Eden Hazard,Throughball,751
263738,17,MissedShots,0.7680000305175781,0.3160000038146973,0.01615609973669052,N&#039;Golo Kanté,a,751,OpenPlay,2018,RightFoot,9394,Crystal Palace,Chelsea,0,1,2018-12-30 12:00:00,Olivier Giroud,Pass,751
263739,19,BlockedShot,0.8030000305175782,0.5359999847412109,0.040512800216674805,N&#039;Golo Kanté,a,751,OpenPlay,2018,RightFoot,9394,Crystal Palace,Chelsea,0,1,2018-12-30 12:00:00,Olivier Giroud,Pass,751
263747,50,Goal,0.905,0.53,0.3175710141658783,N&#039;Golo Kanté,a,751,OpenPlay,2018,LeftFoot,9394,Crystal Palace,Chelsea,0,1,2018-12-30 12:00:00,David Luiz,Chipped,751
276072,38,MissedShots,0.710999984741211,0.40400001525878904,0.013359899632632732,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9474,Chelsea,Tottenham,2,0,2019-02-27 20:00:00,Mateo Kovacic,Pass,751
276304,3,BlockedShot,0.8059999847412109,0.38599998474121094,0.02931329980492592,N&#039;Golo Kanté,a,751,SetPiece,2018,RightFoot,9482,Fulham,Chelsea,1,2,2019-03-03 14:05:00,,None,751
276335,88,BlockedShot,0.855,0.39,0.09238880127668381,N&#039;Golo Kanté,a,751,OpenPlay,2018,RightFoot,9482,Fulham,Chelsea,1,2,2019-03-03 14:05:00,Gonzalo Higuaín,Pass,751
291381,69,MissedShots,0.9530000305175781,0.49900001525878906,0.6191909909248352,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9462,Chelsea,Brighton,3,0,2019-04-03 19:45:00,Eden Hazard,Cross,751
293024,15,MissedShots,0.7980000305175782,0.415,0.03955230116844177,N&#039;Golo Kanté,h,751,OpenPlay,2018,LeftFoot,9525,Chelsea,West Ham,2,0,2019-04-08 20:00:00,César Azpilicueta,Pass,751
294294,90,SavedShot,0.925,0.475,0.0911044031381607,N&#039;Golo Kanté,a,751,OpenPlay,2018,OtherBodyPart,9531,Liverpool,Chelsea,2,0,2019-04-14 16:30:00,,Aerial,751
296444,11,Goal,0.895,0.5770000076293945,0.1036589965224266,N&#039;Golo Kanté,h,751,OpenPlay,2018,LeftFoot,9543,Chelsea,Burnley,2,2,2019-04-22 20:00:00,Eden Hazard,Pass,751
296453,36,BlockedShot,0.7759999847412109,0.2720000076293945,0.020955000072717667,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9543,Chelsea,Burnley,2,2,2019-04-22 20:00:00,Jorginho,Pass,751
298205,2,BlockedShot,0.935,0.5670000076293945,0.11493200063705444,N&#039;Golo Kanté,a,751,OpenPlay,2018,LeftFoot,9550,Manchester United,Chelsea,1,1,2019-04-28 16:30:00,Eden Hazard,Cross,751
311170,25,BlockedShot,0.9219999694824219,0.5379999923706055,0.5207579731941223,N&#039;Golo Kanté,h,751,OpenPlay,2019,RightFoot,11661,Chelsea,Leicester,1,1,2019-08-18 16:30:00,Olivier Giroud,Pass,751
321274,58,MissedShots,0.8130000305175781,0.49,0.033525001257658005,N&#039;Golo Kanté,h,751,FromCorner,2019,LeftFoot,11701,Chelsea,Liverpool,1,2,2019-09-22 15:30:00,,BallTouch,751
321276,70,Goal,0.8180000305175781,0.445,0.06584779918193817,N&#039;Golo Kanté,h,751,OpenPlay,2019,RightFoot,11701,Chelsea,Liverpool,1,2,2019-09-22 15:30:00,César Azpilicueta,Pass,751
324687,39,Goal,0.7819999694824219,0.46900001525878904,0.044783398509025574,N&#039;Golo Kanté,a,751,OpenPlay,2019,RightFoot,11718,Southampton,Chelsea,1,4,2019-10-06 14:00:00,Marcos Alonso,Pass,751
330409,26,MissedShots,0.8169999694824219,0.53,0.055347200483083725,N&#039;Golo Kanté,h,751,OpenPlay,2019,RightFoot,11754,Chelsea,Crystal Palace,2,0,2019-11-09 12:30:00,Christian Pulisic,Pass,751
332404,20,Goal,0.8780000305175781,0.620999984741211,0.2924500107765198,N&#039;Golo Kanté,a,751,OpenPlay,2019,LeftFoot,11769,Manchester City,Chelsea,2,1,2019-11-23 17:30:00,Mateo Kovacic,Chipped,751
332414,52,BlockedShot,0.899000015258789,0.40799999237060547,0.09709910303354263,N&#039;Golo Kanté,a,751,OpenPlay,2019,RightFoot,11769,Manchester City,Chelsea,2,1,2019-11-23 17:30:00,César Azpilicueta,Pass,751
335057,39,MissedShots,0.7480000305175781,0.4420000076293945,0.03175180032849312,N&#039;Golo Kanté,h,751,OpenPlay,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,2019-12-04 19:30:00,Mateo Kovacic,Chipped,751
335068,71,BlockedShot,0.764000015258789,0.33299999237060546,0.015420500189065933,N&#039;Golo Kanté,h,751,FromCorner,2019,RightFoot,11789,Chelsea,Aston Villa,2,1,2019-12-04 19:30:00,,None,751
339352,73,MissedShots,0.735,0.45099998474121095,0.023201199248433113,N&#039;Golo Kanté,a,751,FromCorner,2019,RightFoot,11820,Tottenham,Chelsea,0,2,2019-12-22 16:30:00,Jorginho,Pass,751
339914,47,MissedShots,0.8159999847412109,0.4779999923706055,0.018780799582600594,N&#039;Golo Kanté,a,751,SetPiece,2019,RightFoot,11833,Arsenal,Chelsea,1,2,2019-12-29 14:00:00,,Aerial,751
351406,57,SavedShot,0.815,0.5120000076293946,0.0673936977982521,N&#039;Golo Kanté,a,751,OpenPlay,2019,RightFoot,11845,Brighton,Chelsea,1,1,2020-01-01 12:30:00,,None,751
352026,33,SavedShot,0.9680000305175781,0.3060000038146973,0.04693559929728508,N&#039;Golo Kanté,a,751,OpenPlay,2019,RightFoot,11868,Newcastle United,Chelsea,1,0,2020-01-18 17:30:00,Reece James,Pass,751
352035,57,SavedShot,0.72,0.3729999923706055,0.014256900176405907,N&#039;Golo Kanté,a,751,OpenPlay,2019,RightFoot,11868,Newcastle United,Chelsea,1,0,2020-01-18 17:30:00,Mason Mount,Pass,751
352233,45,BlockedShot,0.88,0.47400001525878904,0.13115499913692474,N&#039;Golo Kanté,h,751,OpenPlay,2019,LeftFoot,11881,Chelsea,Arsenal,2,2,2020-01-21 20:15:00,César Azpilicueta,Pass,751
352378,41,BlockedShot,0.8490000152587891,0.3629999923706055,0.05266920104622841,N&#039;Golo Kanté,a,751,OpenPlay,2019,RightFoot,11886,Leicester,Chelsea,2,2,2020-02-01 12:30:00,,None,751
368153,93,MissedShots,0.725999984741211,0.4420000076293945,0.018342699855566025,N&#039;Golo Kanté,a,751,OpenPlay,2019,RightFoot,11962,West Ham,Chelsea,3,2,2020-07-01 19:15:00,Christian Pulisic,Pass,751
368820,62,BlockedShot,0.715999984741211,0.4329999923706055,0.014195400290191174,N&#039;Golo Kanté,h,751,OpenPlay,2019,RightFoot,11964,Chelsea,Watford,3,0,2020-07-04 19:00:00,,Rebound,751
380389,13,MissedShots,0.7780000305175782,0.495,0.033555399626493454,N&#039;Golo Kanté,h,751,OpenPlay,2020,RightFoot,14467,Chelsea,Crystal Palace,4,0,2020-10-03 11:30:00,Kai Havertz,Pass,751
384621,86,BlockedShot,0.7859999847412109,0.5179999923706055,0.04103729873895645,N&#039;Golo Kanté,a,751,OpenPlay,2020,LeftFoot,14496,Burnley,Chelsea,0,3,2020-10-31 15:00:00,Callum Hudson-Odoi,Pass,751
395856,57,MissedShots,0.7330000305175781,0.42200000762939455,0.016423599794507027,N&#039;Golo Kanté,h,751,OpenPlay,2020,LeftFoot,14586,Chelsea,Aston Villa,1,1,2020-12-28 17:30:00,Callum Hudson-Odoi,Pass,751
395857,58,SavedShot,0.8090000152587891,0.455,0.055879201740026474,N&#039;Golo Kanté,h,751,OpenPlay,2020,RightFoot,14586,Chelsea,Aston Villa,1,1,2020-12-28 17:30:00,César Azpilicueta,Pass,751
407450,58,BlockedShot,0.7580000305175781,0.61,0.020219000056385994,N&#039;Golo Kanté,h,751,OpenPlay,2020,RightFoot,14685,Chelsea,Manchester United,0,0,2021-02-28 16:30:00,Mateo Kovacic,TakeOn,751
408295,52,MissedShots,0.8159999847412109,0.46599998474121096,0.06229839846491814,N&#039;Golo Kanté,a,751,OpenPlay,2020,RightFoot,14719,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,Ben Chilwell,Pass,751
409345,85,SavedShot,0.8519999694824218,0.500999984741211,0.3332430124282837,N&#039;Golo Kanté,h,751,OpenPlay,2020,RightFoot,14698,Chelsea,Everton,2,0,2021-03-08 18:00:00,,Rebound,751
409347,91,MissedShots,0.8959999847412109,0.3840000152587891,0.026967599987983704,N&#039;Golo Kanté,h,751,OpenPlay,2020,Head,14698,Chelsea,Everton,2,0,2021-03-08 18:00:00,Marcos Alonso,Cross,751
409770,27,BlockedShot,0.815,0.48700000762939455,0.056287799030542374,N&#039;Golo Kanté,a,751,OpenPlay,2020,RightFoot,14709,Leeds,Chelsea,0,0,2021-03-13 12:30:00,Andreas Christensen,Pass,751
423217,8,SavedShot,0.905,0.295,0.054550901055336,N&#039;Golo Kanté,h,751,OpenPlay,2020,RightFoot,14797,Chelsea,Leicester,2,1,2021-05-18 19:15:00,Christian Pulisic,Pass,751
431984,56,Goal,0.7319999694824219,0.5129999923706055,0.023122400045394897,N&#039;Golo Kanté,a,751,OpenPlay,2021,RightFoot,16425,Tottenham,Chelsea,0,3,2021-09-19 15:30:00,Mateo Kovacic,Pass,751
439634,30,BlockedShot,0.8090000152587891,0.34700000762939454,0.03266499936580658,N&#039;Golo Kanté,a,751,OpenPlay,2021,RightFoot,16471,Newcastle United,Chelsea,0,3,2021-10-30 14:00:00,,None,751
442268,16,SavedShot,0.8219999694824218,0.5070000076293946,0.2957629859447479,N&#039;Golo Kanté,a,751,OpenPlay,2021,RightFoot,16488,Leicester,Chelsea,0,3,2021-11-20 12:30:00,Jorginho,Chipped,751
442271,27,Goal,0.815,0.4420000076293945,0.07022310048341751,N&#039;Golo Kanté,a,751,OpenPlay,2021,LeftFoot,16488,Leicester,Chelsea,0,3,2021-11-20 12:30:00,Reece James,Pass,751
442272,37,SavedShot,0.8980000305175782,0.45,0.11905399709939957,N&#039;Golo Kanté,a,751,OpenPlay,2021,OtherBodyPart,16488,Leicester,Chelsea,0,3,2021-11-20 12:30:00,Ben Chilwell,Cross,751
449699,76,BlockedShot,0.9259999847412109,0.35200000762939454,0.0886233001947403,N&#039;Golo Kanté,a,751,OpenPlay,2021,RightFoot,16555,Wolverhampton Wanderers,Chelsea,0,0,2021-12-19 14:00:00,Mason Mount,Pass,751
449702,92,BlockedShot,0.9119999694824219,0.455,0.1381720006465912,N&#039;Golo Kanté,a,751,OpenPlay,2021,RightFoot,16555,Wolverhampton Wanderers,Chelsea,0,0,2021-12-19 14:00:00,César Azpilicueta,Pass,751
450863,86,MissedShots,0.865999984741211,0.355,0.08320549875497818,N&#039;Golo Kanté,h,751,OpenPlay,2021,RightFoot,16568,Chelsea,Brighton,1,1,2021-12-29 19:30:00,Romelu Lukaku,Pass,751
453998,62,MissedShots,0.755,0.534000015258789,0.018253600224852562,N&#039;Golo Kanté,a,751,OpenPlay,2021,RightFoot,16607,Brighton,Chelsea,1,1,2022-01-18 09:45:00,,Rebound,751
458282,20,SavedShot,0.8580000305175781,0.455,0.3517490029335022,N&#039;Golo Kanté,a,751,OpenPlay,2021,RightFoot,16629,Crystal Palace,Chelsea,0,1,2022-02-19 15:00:00,Malang Sarr,Throughball,751
465254,62,SavedShot,0.740999984741211,0.534000015258789,0.015814900398254395,N&#039;Golo Kanté,h,751,OpenPlay,2021,RightFoot,16683,Chelsea,Brentford,1,4,2022-04-02 14:00:00,Timo Werner,Pass,751
466738,48,SavedShot,0.8290000152587891,0.48200000762939454,0.2672240138053894,N&#039;Golo Kanté,a,751,OpenPlay,2021,LeftFoot,16687,Southampton,Chelsea,0,6,2022-04-09 14:00:00,Marcos Alonso,Pass,751
470535,7,MissedShots,0.8169999694824219,0.34299999237060547,0.029479999095201492,N&#039;Golo Kanté,h,751,OpenPlay,2021,LeftFoot,16711,Chelsea,West Ham,1,0,2022-04-24 13:00:00,Ruben Loftus-Cheek,Pass,751
470541,32,BlockedShot,0.7919999694824219,0.7130000305175781,0.016006100922822952,N&#039;Golo Kanté,h,751,OpenPlay,2021,RightFoot,16711,Chelsea,West Ham,1,0,2022-04-24 13:00:00,Timo Werner,Pass,751
470548,56,SavedShot,0.8069999694824219,0.4759999847412109,0.05608290061354637,N&#039;Golo Kanté,h,751,OpenPlay,2021,LeftFoot,16711,Chelsea,West Ham,1,0,2022-04-24 13:00:00,Kai Havertz,Pass,751
470560,75,BlockedShot,0.8880000305175781,0.34599998474121096,0.0631726011633873,N&#039;Golo Kanté,h,751,OpenPlay,2021,RightFoot,16711,Chelsea,West Ham,1,0,2022-04-24 13:00:00,Ruben Loftus-Cheek,Pass,751
471119,18,SavedShot,0.8490000152587891,0.47299999237060547,0.09636139869689941,N&#039;Golo Kanté,a,751,OpenPlay,2021,RightFoot,16742,Manchester United,Chelsea,1,1,2022-04-28 18:45:00,Jorginho,Pass,751
479441,42,SavedShot,0.8209999847412109,0.3629999923706055,0.04335639998316765,N&#039;Golo Kanté,a,751,OpenPlay,2022,RightFoot,18208,Everton,Chelsea,0,1,2022-08-06 16:30:00,Reece James,Pass,751
481002,15,BlockedShot,0.805,0.3160000038146973,0.025241900235414505,N&#039;Golo Kanté,h,751,OpenPlay,2022,RightFoot,18220,Chelsea,Tottenham,2,2,2022-08-14 15:30:00,,None,751
516566,64,MissedShots,0.909000015258789,0.37,0.09212130308151245,N&#039;Golo Kanté,h,751,OpenPlay,2022,RightFoot,18485,Chelsea,Aston Villa,0,2,2023-04-01 16:30:00,Noni Madueke,Pass,751
516568,78,BlockedShot,0.8490000152587891,0.34599998474121096,0.048632699996232986,N&#039;Golo Kanté,h,751,OpenPlay,2022,RightFoot,18485,Chelsea,Aston Villa,0,2,2023-04-01 16:30:00,Noni Madueke,Pass,751
522143,20,BlockedShot,0.7809999847412109,0.3039999961853027,0.016910014674067497,N&#039;Golo Kanté,h,751,OpenPlay,2022,RightFoot,18529,Chelsea,Brentford,0,2,2023-04-26 18:45:00,,None,751
522148,31,MissedShots,0.7880000305175782,0.34,0.020573139190673828,N&#039;Golo Kanté,h,751,FromCorner,2022,LeftFoot,18529,Chelsea,Brentford,0,2,2023-04-26 18:45:00,Enzo Fernández,Pass,751
522153,48,MissedShots,0.875999984741211,0.675,0.04577238857746124,N&#039;Golo Kanté,h,751,OpenPlay,2022,LeftFoot,18529,Chelsea,Brentford,0,2,2023-04-26 18:45:00,,None,751
524632,61,MissedShots,0.7190000152587891,0.5640000152587891,0.015683695673942566,N&#039;Golo Kanté,a,751,FromCorner,2022,LeftFoot,18542,Bournemouth,Chelsea,1,3,2023-05-06 14:00:00,,BallTouch,751
